Probe.Set.ID	FB	brain_m	brain_f	head_m	head_f	crop_m	crop_f	midgut_m	midgut_f	hindgut_m	hindgut_f	tubule_m	tubule_f	ovary_m	ovary_f	testis_m	testis_f	acc_m	acc_f	tagangl_m	tagangl_f	carc_m	carc_f	saliv_m	saliv_f	spermatV_m	spermatV_f	spermatM_m	spermatM_f	fatbody_m	fatbody_f	eye_m	eye_f	heart_m	heart_f	fly_m
8509	1631406_at	FBgn0035024	138	0.7	145.7	0.7	253	1.2	159	0.8	160.4	0.8	167.2	0.8	323.9	1.6	300.3	1.4	400.5	1.9	153.6	0.7	180.1	0.9	441	2.12	209.2	1.01	209.9	1.01	227.1	1.09	107.4	0.517278748	158.35	0.762673089	207.6
8510	1631407_a_at	FBgn0029879	6.7	0.1	12.3	0.2	17.7	0.2	9.3	0.1	25	0.3	28	0.4	131.3	1.7	5.1	0.1	7.6	0.1	8.5	0.1	17.7	0.2	27.8	0.35	13.7	0.17	8.6	0.11	12.5	0.16	8.575	0.107997481	20.675	0.260390428	79.4
8511	1631408_at	FBgn0029123	790.8	34.3	169.2	7.3	7.4	0.3	1.1	0	4.9	0.2	2.9	0.1	0.6	0	3.9	0.2	10.1	0.4	206	8.9	10.6	0.5	69.9	3.04	29.9	1.3	31	1.35	22.1	0.96	194.475	8.446254072	5.25	0.228013029	23
8512	1631409_at	---	4.7	0.7	4.9	0.7	5.4	0.8	3.9	0.6	5.8	0.8	4.8	0.7	2.1	0.3	10.4	1.5	10.8	1.5	8	1.1	10.8	1.5	9.2	1.3	5.5	0.78	6.6	0.94	12.7	1.8	3.775	0.535460993	1.7	0.241134752	7.1
8513	1631410_at	---	7.2	1.2	5.7	0.9	6.4	1	6.5	1	4.7	0.8	5.7	0.9	2.7	0.4	4.1	0.7	9.9	1.6	6.2	1	5.3	0.8	23.9	3.82	2.3	0.36	3.8	0.6	8.2	1.31	3.325	0.532	4.3	0.688	6.3
8514	1631411_at	FBgn0259225	19.1	3	13.9	2.2	10	1.6	18.6	2.9	10.6	1.7	9.7	1.5	6.9	1.1	4.1	0.6	8	1.2	12.5	2	16.7	2.6	20.4	3.18	10.1	1.58	10.3	1.61	14.4	2.25	5.725	0.89453125	8.1	1.265625	6.4
8515	1631412_at	FBgn0029878	396.5	1.9	178.5	0.9	169.8	0.8	141.9	0.7	221.7	1.1	343.5	1.7	240.9	1.2	49.1	0.2	204.9	1	317.8	1.5	176.3	0.9	576.3	2.78	139.4	0.67	162.7	0.78	167	0.81	190.525	0.91907863	147.65	0.712252774	207.3
8516	1631413_at	FBgn0038821	1	0.2	1.4	0.3	2.2	0.5	2.9	0.7	4.5	1	1.6	0.4	0.8	0.2	25.8	5.9	6.7	1.5	3.4	0.8	4.1	0.9	8.4	1.91	1.6	0.36	2.7	0.62	1	0.22	4.1	0.937142857	1.45	0.331428571	4.4
8517	1631414_at	FBgn0039798	1.9	0.6	2.2	0.6	5.6	1.6	17.9	5.2	3	0.9	5.3	1.5	0.7	0.2	6.4	1.9	7.4	2.2	2.9	0.9	1.2	0.3	8	2.34	1.3	0.38	2.4	0.71	0.9	0.26	0.95	0.277372263	0.7	0.204379562	3.4
8518	1631415_at	FBgn0050414	5.4	1.1	2.9	0.6	3.6	0.7	5.4	1.1	3	0.6	3.7	0.8	4.2	0.9	6.4	1.3	3.6	0.7	7.1	1.5	11.1	2.3	2.8	0.58	7.9	1.61	4.3	0.88	2.6	0.52	3.25	0.666666667	0.525	0.107692308	4.9
8519	1631416_at	---	1.2	1.5	0.8	1	0.6	0.7	1	1.3	1.1	1.4	1.5	1.9	1.8	2.3	1.5	1.9	3.3	4.3	1	1.3	1	1.3	7.5	9.65	1.5	1.97	2.2	2.87	6	7.71	1.575	2.032258065	2.575	3.322580645	0.8
8520	1631417_s_at	FBgn0035914	682.7	20.8	278.7	8.5	31.2	0.9	1.3	0	4.2	0.1	6	0.2	4.6	0.1	2.2	0.1	72.7	2.2	584.6	17.8	25.7	0.8	10.2	0.31	6	0.18	7.1	0.22	10.5	0.32	611.875	18.62633181	4.35	0.132420091	32.9
8521	1631418_at	---	8	2.1	4.6	1.2	6.3	1.7	7.6	2	2.1	0.5	5	1.3	2.8	0.7	5.1	1.3	10.5	2.8	6.9	1.8	3.2	0.8	15.4	4.06	8.1	2.13	6.2	1.62	9.3	2.44	6.5	1.710526316	4.35	1.144736842	3.8
8522	1631419_at	FBgn0004047	1844	0.4	5473.7	1.3	1620.9	0.4	207	0	3800.8	0.9	1153.3	0.3	1676.3	0.4	6.3	0	18.3	0	2463	0.6	7225.3	1.7	458.4	0.11	4415.3	1.02	4825.3	1.11	4251.4	0.98	7785.425	1.798715438	7847.275	1.813005031	4328.3
8523	1631420_at	FBgn0030594	3.7	0	5.3	0	4.9	0	653.8	2.7	359.7	1.5	5937.5	24.2	0.7	0	8.4	0	4	0	6.2	0	16.3	0.1	15.9	0.06	14.7	0.06	15.2	0.06	30.1	0.12	7.95	0.032366412	25.425	0.10351145	245.6
8524	1631421_at	---	1.6	1.4	1.5	1.3	1.4	1.2	3.9	3.3	2.8	2.3	2	1.7	1.4	1.1	0.5	0.4	1.3	1.1	1.6	1.3	3.7	3.1	8.9	7.55	5.4	4.6	5.2	4.4	8.7	7.38	3.65	3.106382979	2.125	1.808510638	1.2
8525	1631422_at	---	2.7	0.9	2.7	1	2	0.7	2.7	0.9	2.3	0.8	2.1	0.7	1.7	0.6	1.8	0.6	6.2	2.2	1	0.4	1.3	0.5	20	7.06	2	0.7	3.4	1.2	1.9	0.68	2.125	0.752212389	1.825	0.646017699	2.8
8526	1631423_at	---	3.5	0.5	3.9	0.6	5.6	0.9	7.1	1.1	4	0.6	3.5	0.5	5.2	0.8	7.1	1.1	7.4	1.1	9.4	1.5	12.6	2	20.4	3.17	4.6	0.72	3.3	0.52	9.5	1.48	3.25	0.505836576	5.125	0.79766537	6.4
8527	1631424_at	---	6.3	1.1	6.1	1	6.4	1.1	10.8	1.8	7.4	1.2	5.8	1	5.7	1	2.4	0.4	12.7	2.1	6	1	14.3	2.4	17.6	2.96	7.1	1.19	7.6	1.27	8.6	1.44	3.275	0.550420168	5.225	0.878151261	6
8528	1631425_at	FBgn0036887	323.2	0.8	397.7	0.9	325.9	0.8	338.5	0.8	517.6	1.2	428	1	440.6	1	250.2	0.6	316.3	0.7	363.7	0.9	452.2	1.1	490.5	1.16	447.6	1.06	442.4	1.05	374.9	0.89	298	0.706663505	399.1	0.946407399	421.7
8529	1631426_at	FBgn0052412	57.8	0.1	282.7	0.7	927.2	2.3	50.3	0.1	289.7	0.7	14.9	0	896	2.2	139	0.3	271.7	0.7	61.9	0.2	196.1	0.5	651.9	1.61	151.1	0.37	190.7	0.47	110.6	0.27	487.7	1.204346216	111.525	0.275404371	405
8530	1631427_s_at	FBgn0034691	814.2	5.1	320.8	2	266.6	1.7	132.7	0.8	165.5	1	191.1	1.2	244.7	1.5	72.8	0.5	162.1	1	875.2	5.5	94.3	0.6	191.4	1.21	170.2	1.07	160.7	1.01	135	0.85	343.725	2.166903073	219.55	1.384081954	158.6
8531	1631428_s_at	---	2.7	2.5	1.1	1	2	1.9	2.6	2.4	2.2	2	2.5	2.3	1.7	1.6	1	1	1.3	1.2	2.8	2.6	2	1.9	6.8	6.33	1.7	1.6	4.9	4.58	4.5	4.16	3.4	3.162790698	2.7	2.511627907	1.1
8532	1631429_at	---	3.2	1.7	4.8	2.5	6.1	3.2	5.2	2.8	6.8	3.6	7.3	3.8	2.4	1.3	2.9	1.5	12.4	6.5	5.4	2.8	8.8	4.6	14.2	7.49	9	4.72	8.9	4.66	12.5	6.57	1.625	0.855263158	4.15	2.184210526	1.9
8533	1631430_at	FBgn0012058	113.3	1.7	40.2	0.6	66.4	1	34.1	0.5	58.4	0.9	32.8	0.5	129.4	1.9	173.1	2.5	39.2	0.6	97.2	1.4	46.7	0.7	52.5	0.77	28.5	0.42	39.2	0.57	45	0.66	85.05	1.245697547	56.925	0.833760527	68.3
8534	1631431_at	FBgn0035347	6.3	1.3	6.9	1.4	35.8	7.5	3.9	0.8	11.6	2.4	1.8	0.4	8.3	1.7	5.7	1.2	16.3	3.4	11.5	2.4	16	3.3	16.6	3.48	3.9	0.82	2.8	0.59	5.8	1.22	9.3	1.947643979	7.4	1.54973822	4.8
8535	1631432_at	---	2.2	0.8	4.1	1.5	9.5	3.5	2.8	1	3.2	1.2	3.7	1.4	3	1.1	1.2	0.4	5	1.8	1.6	0.6	8.1	3	3.2	1.17	3.2	1.16	2.8	1.02	3.8	1.38	5.55	2.036697248	4.425	1.623853211	2.7
8536	1631433_at	FBgn0036018	42.2	0.5	41.5	0.5	75.2	0.9	44.6	0.5	40.4	0.5	51.5	0.6	177.6	2.1	40.3	0.5	118.7	1.4	55.4	0.7	60.6	0.7	99	1.19	68	0.82	100.2	1.21	68.5	0.83	38.425	0.462951807	39.75	0.478915663	83
8537	1631434_at	FBgn0044511	435.2	0.9	537.7	1.1	402	0.8	410.1	0.8	467.8	0.9	235.2	0.5	644.4	1.3	335.6	0.7	599.1	1.2	522.4	1	427.1	0.8	521.8	1.03	445.9	0.88	494	0.98	499.9	0.99	534.55	1.056631745	460.875	0.911000198	505.9
8538	1631435_at	FBgn0038582	38	1.3	29	1	40.6	1.4	43.3	1.5	38.2	1.3	27.1	0.9	31.4	1.1	35.8	1.2	38	1.3	43.3	1.5	37.7	1.3	55.4	1.86	30.6	1.03	22.4	0.75	41.2	1.39	50.325	1.693019344	37.475	1.260723297	29.7
8539	1631436_at	FBgn0004171	0.5	0	1.7	0	2.3	0	1.5	0	0.9	0	3.3	0	1	0	2448.1	7.2	1.1	0	0.9	0	6	0	1.2	0	1.8	0.01	3.7	0.01	1.3	0	1.025	0.00303232	1.575	0.004659419	338
8540	1631437_at	FBgn0050222	0.8	0.1	0.8	0.1	3.9	0.5	2.4	0.3	1.2	0.2	2.6	0.3	0.3	0	84.8	10.6	3.8	0.5	1.7	0.2	2.2	0.3	4.5	0.56	3.1	0.39	3.5	0.43	5.5	0.68	0.675	0.084639498	1.15	0.144200627	8
8541	1631438_a_at	FBgn0033404	2.3	1.3	3.1	1.8	3.1	1.8	2.4	1.4	2	1.2	1.6	0.9	1.1	0.6	3.2	1.9	5.1	3	4.5	2.7	5.8	3.4	8.9	5.25	1.4	0.84	4.2	2.44	2.7	1.59	3.125	1.838235294	1.65	0.970588235	1.7
8542	1631439_at	FBgn0013308	2.6	0.3	13.2	1.8	1.5	0.2	2.3	0.3	3.6	0.5	2.7	0.4	0.5	0.1	21.8	3	6.4	0.9	4.2	0.6	45	6.1	5.9	0.79	217.9	29.55	161.9	21.95	209.7	28.44	14.95	2.027118644	121.35	16.45423729	7.4
8543	1631440_at	FBgn0036350	3.2	0.2	5.8	0.3	9.2	0.5	4.2	0.2	5.7	0.3	4.6	0.3	5.2	0.3	48.2	2.8	10.7	0.6	7.5	0.4	8.6	0.5	12.7	0.73	3.7	0.21	3.5	0.2	6.9	0.4	4.05	0.232424677	2.525	0.144906743	17.4
8544	1631441_s_at	FBgn0035539	65.5	1.9	77.4	2.2	88.5	2.6	9.4	0.3	15.1	0.4	7.4	0.2	36.7	1.1	16.2	0.5	3.4	0.1	67.5	1.9	84.1	2.4	15.3	0.44	120.4	3.47	240.9	6.95	236.5	6.82	78.5	2.263878875	104.8	3.022350397	34.7
8545	1631442_at	FBgn0042710	2	0	5	0	3.6	0	5.7	0.1	4.2	0	2.9	0	2	0	1342.9	12.6	15.7	0.1	1.6	0	8.4	0.1	8.9	0.08	2.4	0.02	6.7	0.06	4.2	0.04	4.35	0.040701754	3.275	0.030643275	106.9
8546	1631443_at	FBgn0032491	7	0.7	12.4	1.3	15.8	1.6	21.3	2.2	11.7	1.2	10.6	1.1	3.8	0.4	2.8	0.3	35.7	3.7	10.2	1.1	21.3	2.2	30.5	3.18	11.7	1.21	11.1	1.15	7.6	0.79	7.175	0.747395833	5.275	0.549479167	9.6
8547	1631444_a_at	FBgn0028946	2.8	1.7	10.3	6.2	3	1.8	3	1.8	3.8	2.3	5.1	3.1	1.1	0.6	2.9	1.7	5.3	3.2	2.1	1.3	2.7	1.6	5.4	3.27	2.5	1.52	2.3	1.36	4.6	2.76	4.675	2.833333333	0.375	0.227272727	1.7
8548	1631445_at	FBgn0052106	2.1	0.1	0.3	0	0.7	0	1.1	0	1.2	0	2.7	0.1	0.8	0	456.4	16.9	2.7	0.1	2.7	0.1	3.8	0.1	10.8	0.4	0.9	0.03	0.5	0.02	1.4	0.05	0.2	0.007386888	2.375	0.087719298	27.1
8549	1631446_at	FBgn0034582	7.5	0.1	21.9	0.4	40.3	0.7	620.9	10.5	39.4	0.7	6.5	0.1	5.3	0.1	3.3	0.1	4.3	0.1	4.8	0.1	3.7	0.1	163	2.75	12.7	0.21	11.6	0.2	16.4	0.28	6.1	0.103084073	7.1	0.119983101	59.2
8550	1631447_at	FBgn0034655	44.1	0.5	71.6	0.9	80.1	1	1.5	0	47.6	0.6	2	0	0.9	0	680.3	8.2	2.5	0	55.8	0.7	227.9	2.7	30.7	0.37	12.6	0.15	15.2	0.18	5.3	0.06	32.025	0.384569198	22.675	0.272290603	83.3
8551	1631448_at	FBgn0031903	6.9	2.7	5.5	2.1	3.9	1.5	2	0.8	3.9	1.5	2.5	1	1.7	0.7	1.4	0.5	2.3	0.9	2.4	0.9	3.2	1.2	9.7	3.75	1.2	0.46	3.3	1.28	4.6	1.79	8.725	3.388349515	3.825	1.485436893	2.6
8552	1631449_at	---	2.5	1.7	1.3	0.9	3	2.1	0.7	0.5	1.4	1	1.1	0.7	0.7	0.5	1.9	1.3	4.2	3	2.8	2	4.8	3.4	8.5	5.95	2	1.42	2.8	1.96	2.6	1.79	4.125	2.894736842	2.45	1.719298246	1.4
8553	1631450_at	FBgn0038273	1.6	0.2	1.7	0.2	6.4	0.7	6.4	0.7	14.2	1.4	2.3	0.2	22.1	2.3	2.5	0.3	2.2	0.2	2	0.2	5.2	0.5	11.6	1.18	2.5	0.26	1	0.1	2.2	0.22	1.55	0.158163265	1.85	0.18877551	9.8
8554	1631451_at	FBgn0052181	5.3	0.1	2.9	0	6.7	0.1	5.6	0.1	6.5	0.1	4.6	0	1.3	0	1291.9	12.6	6.5	0.1	2.4	0	6.1	0.1	2.7	0.03	4.8	0.05	7.6	0.07	6.5	0.06	2.375	0.023216031	2.525	0.024682307	102.3
8555	1631452_at	FBgn0032945	8.1	0.5	19.9	1.2	8.4	0.5	24.2	1.5	13.6	0.8	7.5	0.5	3.9	0.2	8.1	0.5	11.7	0.7	7.5	0.5	24.7	1.5	10.1	0.63	36.6	2.27	101.4	6.29	72.1	4.47	16.275	1.009302326	19.225	1.192248062	16.1
8556	1631453_at	---	1.3	0.5	2.6	1	1.7	0.7	6.8	2.7	3.8	1.5	2.4	1	0.7	0.3	0.9	0.3	6	2.4	4.6	1.8	7.5	3	3.1	1.26	5.3	2.12	1.7	0.67	4.3	1.72	4.85	1.95959596	1.975	0.797979798	2.5
8557	1631454_a_at	FBgn0020521	7	0.2	96.2	2.5	202.5	5.3	34.1	0.9	104.9	2.8	11.2	0.3	10.9	0.3	4.8	0.1	26.1	0.7	12.1	0.3	86.8	2.3	343.1	9.06	14.1	0.37	16.4	0.43	16.2	0.43	19	0.501650165	5.6	0.147854785	37.9
8558	1631455_at	FBgn0010649	69.5	0.7	110.1	1	107.6	1	114.3	1.1	118.5	1.1	111.5	1.1	77.7	0.7	35.4	0.3	30.3	0.3	110.4	1.1	227.9	2.2	112.2	1.07	149.2	1.42	135.4	1.29	99	0.94	85.7	0.816190476	115.25	1.097619048	105
8559	1631456_at	FBgn0036843	675.3	3.1	286.6	1.3	266	1.2	44.6	0.2	578.9	2.7	1092.6	5	361.2	1.7	48.1	0.2	126.1	0.6	1076.6	5	324	1.5	448.9	2.06	276.5	1.27	301.9	1.39	548.8	2.52	141.125	0.649074393	534.75	2.459468782	217.4
8560	1631457_at	FBgn0261090	14.4	1.7	6.6	0.8	1.6	0.2	6.7	0.8	5.5	0.6	4.5	0.5	1.7	0.2	2.4	0.3	3.3	0.4	4.7	0.5	10.3	1.2	27.9	3.24	4.5	0.52	4.5	0.53	19.6	2.28	4.575	0.531976744	12.975	1.50872093	8.6
8561	1631458_at	FBgn0052319	1.1	0.2	1.6	0.2	2.8	0.4	7.2	1	2.6	0.4	2.8	0.4	0.9	0.1	92	12.9	1.2	0.2	2.2	0.3	9.3	1.3	8.6	1.2	4.3	0.6	6.3	0.87	5.3	0.74	2.9	0.405594406	2.375	0.332167832	7.2
8562	1631459_at	---	5	1	5.4	1	5.2	1	10.9	2.1	7.6	1.5	2	0.4	4.1	0.8	3.5	0.7	4.9	0.9	4.9	1	5.2	1	13.1	2.53	1.3	0.24	3.9	0.75	5.1	0.99	4.05	0.782608696	3.375	0.652173913	5.2
8563	1631460_s_at	FBgn0035047	71.8	0.2	45.5	0.1	43.5	0.1	54	0.1	49.3	0.1	46.5	0.1	237.1	0.6	2537.9	6.7	46.9	0.1	65.7	0.2	49.6	0.1	61	0.16	47	0.12	57.6	0.15	53.1	0.14	37.75	0.100265604	40.6	0.107835325	376.5
8564	1631461_at	FBgn0052061	1.9	0	1.5	0	2.8	0	3.7	0	5	0.1	7.1	0.1	0.4	0	864	9.3	4.4	0	2.1	0	11.1	0.1	6.6	0.07	4.8	0.05	3.8	0.04	6.5	0.07	2.325	0.025094441	1.675	0.018078791	92.7
8565	1631462_at	---	4.1	2	6.3	3	0.9	0.4	1.9	0.9	1.5	0.7	2.7	1.3	1.8	0.8	0.8	0.4	8.1	3.9	4.1	2	9.5	4.6	13.8	6.63	4.7	2.25	4	1.9	8.5	4.07	4.875	2.34939759	7.575	3.65060241	2.1
8566	1631463_a_at	FBgn0000166	1.3	0	1.9	0	6.4	0	4.3	0	1.3	0	6	0	1028.2	6.4	3.5	0	3.7	0	2.5	0	11.7	0.1	5.9	0.04	3.8	0.02	6.8	0.04	5	0.03	2.175	0.013509317	3	0.01863354	161
8567	1631464_at	FBgn0038586	76.4	1.9	52.2	1.3	84.6	2.1	30.8	0.8	65.8	1.6	59	1.4	64.9	1.6	31.5	0.8	30.7	0.7	72	1.8	50.9	1.2	70.7	1.73	35.2	0.86	39.6	0.97	34.8	0.85	78.7	1.921855922	48.75	1.19047619	41
8568	1631465_at	FBgn0036423	6.8	0.2	7	0.2	7.7	0.2	6.3	0.2	2.7	0.1	4.6	0.1	73.9	2.3	131.7	4	52	1.6	7.9	0.2	6.7	0.2	16.2	0.5	5.1	0.16	7	0.21	4.4	0.13	5.2	0.159264931	3.35	0.102603369	32.7
8569	1631466_at	FBgn0039601	131.5	1	105.8	0.8	162.4	1.3	114.8	0.9	108.6	0.9	134.7	1.1	190.3	1.5	66.8	0.5	152.7	1.2	120.8	0.9	135.2	1.1	197.5	1.55	118.6	0.93	140	1.1	86.3	0.68	122.475	0.959459459	94.125	0.737367803	127.7
8570	1631467_at	FBgn0030247	0.5	0	2.7	0	4.5	0.1	2	0	2.4	0	2.8	0	0.4	0	1101.3	14.2	4.2	0.1	1.1	0	2.9	0	2.8	0.04	2.5	0.03	2	0.03	2	0.03	1.3	0.016785023	0.9	0.0116204	77.5
8571	1631468_a_at	FBgn0014396	19.6	1.4	81.7	5.7	33.5	2.3	47.8	3.3	29.4	2.1	90.5	6.3	4.3	0.3	3.8	0.3	89.9	6.3	13.3	0.9	21.3	1.5	108.5	7.58	15.2	1.06	12.1	0.84	12.8	0.89	45.425	3.171029668	17.075	1.191972077	14.3
8572	1631469_at	FBgn0031108	5.2	0.2	1.5	0.1	1.4	0.1	1.6	0.1	1.1	0	1.7	0.1	1.1	0	554.6	21	1.7	0.1	1.8	0.1	2.3	0.1	9	0.34	2.3	0.09	2.7	0.1	5.6	0.21	1.375	0.052034059	2.775	0.105014191	26.4
8573	1631470_at	FBgn0035124	0.8	0	3.5	0	4.1	0	4.1	0	4.1	0	3.8	0	2.9	0	1487.9	9.9	5.2	0	2.6	0	7.7	0.1	4.6	0.03	1	0.01	4.3	0.03	5.3	0.04	3.375	0.0225	3.275	0.021833333	150
8574	1631471_at	FBgn0259244	374.9	28.2	81.9	6.2	4.1	0.3	4.1	0.3	3.2	0.2	2.8	0.2	1.5	0.1	4.1	0.3	6.7	0.5	436.8	32.8	6.8	0.5	14.2	1.07	2.6	0.19	2.4	0.18	5.2	0.39	25.2	1.894736842	2.675	0.20112782	13.3
8575	1631472_at	FBgn0022700	7	0.1	17.8	0.3	29.1	0.4	823.8	12.3	230.6	3.5	67.5	1	7.9	0.1	7.1	0.1	104.7	1.6	9.4	0.1	16.7	0.3	26.4	0.39	9.9	0.15	11.1	0.17	9.5	0.14	2.725	0.040808686	8.625	0.129165107	66.8
8576	1631473_at	FBgn0053170	16.1	0.8	25.8	1.3	33.7	1.7	30.3	1.5	41.9	2.1	13.2	0.7	11.1	0.5	50.5	2.5	21	1	20	1	54.9	2.7	36	1.78	16.9	0.84	17.8	0.88	30	1.48	16.7	0.825710754	25.5	1.260815822	20.2
8577	1631474_s_at	FBgn0022160	347.6	1	399.9	1.1	235.2	0.7	185.5	0.5	435	1.2	1277	3.6	31.8	0.1	21.3	0.1	109.1	0.3	296.2	0.8	1491.3	4.3	931	2.66	1130.4	3.23	1614.7	4.61	1883.4	5.38	181.15	0.517275842	823.35	2.351085094	350.2
8578	1631475_at	FBgn0038530	6	0.1	24	0.5	10.6	0.2	165.3	3.3	198.4	3.9	27.2	0.5	3	0.1	3.9	0.1	7.5	0.1	1.3	0	30.7	0.6	96.2	1.91	9.6	0.19	20.2	0.4	14	0.28	1.975	0.039186508	106.4	2.111111111	50.4
8579	1631476_at	---	3.3	2.7	4.6	3.7	4.4	3.6	2.3	1.9	4.4	3.6	5.7	4.7	1.2	1	2.5	2	6.7	5.4	4.5	3.7	5.9	4.8	11.6	9.45	4.1	3.37	6	4.88	12.6	10.31	1.975	1.612244898	3.575	2.918367347	1.2
8580	1631477_a_at	FBgn0067861	4.1	0.1	3.7	0.1	4.5	0.1	3.2	0.1	3.2	0.1	4	0.1	3	0	939.6	14.8	4.4	0.1	2	0	11.6	0.2	10.2	0.16	3.5	0.05	3.5	0.06	4.6	0.07	1.95	0.030757098	1.7	0.02681388	63.4
8581	1631478_at	---	1.3	0.8	0.7	0.4	0.9	0.6	4.8	3	3.6	2.3	4.8	3	2.6	1.6	1.6	1	2.8	1.7	2.9	1.8	3.8	2.4	11.2	6.97	10.2	6.39	11.6	7.25	7.1	4.45	1.6	1	1.275	0.796875	1.6
8582	1631479_at	FBgn0002283	203.2	1.1	100.8	0.5	105.9	0.6	59.8	0.3	85.9	0.5	121.1	0.7	521.3	2.8	156.6	0.9	195.8	1.1	129.1	0.7	58.3	0.3	171.9	0.93	74	0.4	75.4	0.41	41.3	0.22	172.325	0.936294485	59	0.320565064	184.1
8583	1631480_at	FBgn0025838	1.8	0	7	0.1	2.3	0	4.9	0.1	3.6	0.1	15.6	0.3	1.3	0	419.1	8.3	2	0	2.5	0	8.4	0.2	5.8	0.11	2.3	0.05	3	0.06	5.3	0.11	5.075	0.100944804	1.325	0.026355047	50.3
8584	1631481_a_at	FBgn0028420	204.2	2.3	151.2	1.7	265.3	3	128.8	1.5	243.5	2.8	335.8	3.8	25.8	0.3	20.6	0.2	103.2	1.2	168.5	1.9	208.5	2.4	411.7	4.72	313.5	3.59	347.5	3.98	359.1	4.11	167.525	1.918957617	209.175	2.39604811	87.3
8585	1631482_s_at	---	0.4	0.6	0.4	0.5	2.1	3.3	0.9	1.3	0.6	0.8	0.8	1.2	0.6	0.9	1.2	1.8	2	3	0.8	1.2	0.8	1.2	1.4	2.12	0.5	0.81	0.9	1.31	0.9	1.42	0.375	0.576923077	0.25	0.384615385	0.7
8586	1631483_at	FBgn0034442	32	0.9	23.5	0.6	37.3	1	38.9	1.1	31.8	0.9	15.5	0.4	86.5	2.4	34.1	0.9	33.2	0.9	19.7	0.5	25.4	0.7	64.5	1.77	18.7	0.51	17.6	0.48	27.7	0.76	28.675	0.786694102	26.225	0.719478738	36.5
8587	1631484_at	FBgn0032867	7.6	0.1	4.4	0.1	2.9	0	4.5	0.1	1.3	0	3.2	0	2.2	0	847.1	12	3.2	0	4.3	0.1	4.8	0.1	15.2	0.22	5	0.07	3.6	0.05	9.7	0.14	5.325	0.075318246	2.35	0.033239038	70.7
8588	1631485_a_at	FBgn0000542	1.8	1.1	3.7	2.3	5.6	3.5	1.1	0.7	9.5	5.9	1.6	1	3.6	2.2	4.4	2.7	1.1	0.7	0.8	0.5	1.7	1.1	5	3.09	1.6	0.98	1.2	0.75	3.4	2.09	1.15	0.71875	0.8	0.5	1.6
8589	1631486_at	FBgn0046322	3.6	0.1	20.5	0.6	3.5	0.1	313.3	9.3	70.9	2.1	319.6	9.5	3.9	0.1	2.8	0.1	9.6	0.3	5.1	0.2	38.2	1.1	4.6	0.14	104.2	3.1	147.5	4.38	106.9	3.18	8.35	0.248142645	36.875	1.095839525	33.7
8590	1631487_s_at	FBgn0052626	8.5	0.6	8.2	0.6	26.2	2	14	1.1	50.8	3.9	21.4	1.6	3.8	0.3	20.6	1.6	19.4	1.5	9.2	0.7	26.9	2	89.4	6.77	12.9	0.98	16.8	1.27	7.2	0.54	6.7	0.507575758	10.675	0.808712121	13.2
8591	1631488_at	FBgn0031077	74	1.6	38.2	0.8	44.5	1	40.5	0.9	35.2	0.8	32.9	0.7	72.3	1.6	18.4	0.4	55.2	1.2	74.9	1.6	34.8	0.8	63.4	1.39	44.3	0.97	61.6	1.35	39	0.85	29.6	0.647702407	24.775	0.542122538	45.7
8592	1631489_at	---	2.3	0.9	3.1	1.2	3	1.1	4.7	1.8	3.9	1.5	4.5	1.7	2.3	0.9	1.6	0.6	6.5	2.5	5.5	2.1	5.6	2.1	6.7	2.58	3.9	1.48	6	2.31	7.5	2.87	2.275	0.875	1.5	0.576923077	2.6
8593	1631490_at	---	2.9	1.5	2	1	2.9	1.4	10.5	5.3	4.7	2.3	5.3	2.7	2.8	1.4	2.6	1.3	9.8	4.9	3.2	1.6	4.3	2.2	8.9	4.45	13	6.5	17.1	8.56	7.2	3.6	12.825	6.4125	4.25	2.125	2
8594	1631491_at	FBgn0032895	84.8	4.6	53.8	2.9	84.4	4.6	9.5	0.5	12.5	0.7	2.8	0.2	4.4	0.2	25.2	1.4	69.2	3.7	761.8	41.2	24.4	1.3	13.8	0.75	2.4	0.13	4.8	0.26	7.7	0.42	57.95	3.136671177	7.1	0.384303112	18.5
8595	1631492_at	FBgn0036447	6.3	1.2	3.8	0.7	1.7	0.3	5.1	1	4.2	0.8	4.6	0.9	3.6	0.7	54	10.5	3.1	0.6	4.3	0.8	8	1.6	10	1.95	4.7	0.92	5.9	1.15	8.6	1.67	3.85	0.751219512	4.15	0.809756098	5.1
8596	1631493_at	FBgn0029093	1570.1	1.1	2465.6	1.7	2303.9	1.5	2534.8	1.7	2251.2	1.5	2644.9	1.8	1049.7	0.7	589	0.4	1072.7	0.7	1998.1	1.3	3424.1	2.3	1645.5	1.1	2045.1	1.37	1451.7	0.97	3947.7	2.65	2985.875	2.003169918	4611.4	3.093705449	1490.6
8597	1631494_at	---	7.1	1.7	10.2	2.4	8.9	2.1	11.1	2.6	6.5	1.6	4.5	1.1	6.2	1.5	3.8	0.9	13.1	3.1	4.2	1	14.2	3.4	17	4.05	6	1.42	5.1	1.21	9.1	2.17	2.45	0.583333333	2.125	0.505952381	4.2
8598	1631495_at	---	2.2	0.4	1.3	0.2	2.9	0.5	6.2	1.1	2	0.4	3.2	0.6	1.1	0.2	5	0.9	22.6	4.1	3.3	0.6	6.3	1.2	4.2	0.76	2.6	0.46	4.3	0.78	7	1.26	0.95	0.172727273	4.6	0.836363636	5.5
